"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_78413_length_1520_cov_8.875768-3",6.93536944380588,-1.13299204949337,0.421049485022062,-2.69087622666016,0.00712646294013274,0.940214715979671
"NODE_5039_length_7983_cov_11.798814-4",3.35416489301368,-1.26646649830922,0.478473250034084,-2.64689091442208,0.00812355531877749,0.940214715979671
"NODE_11867_length_5174_cov_9.423325-3",0.661378536636279,-1.35407939265512,0.612438376042831,-2.21096431187784,0.0270383085103241,0.940214715979671
"NODE_17922_length_4069_cov_13.473094-4",0.667219873394647,-1.34203202302011,0.61159855904645,-2.1943021335964,0.0282136961758647,0.940214715979671
"NODE_6283_length_7165_cov_10.167792-2",1.147828021754,-1.16680128452706,0.571690253891456,-2.04096759842367,0.0412540478271656,0.940214715979671
"NODE_7127_length_6739_cov_12.173100-3",1.09068947126463,-1.1298809334429,0.578304647020457,-1.95378152201313,0.0507270604364588,0.940214715979671
"NODE_33098_length_2769_cov_12.269344-2",0.46907183901287,-1.17812658276529,0.614315081956767,-1.91778879823792,0.0551377967123155,0.940214715979671
"NODE_1969_length_12012_cov_10.290541-12",0.470843520216077,-1.17053798746179,0.614838425870798,-1.90381397487307,0.0569344158295276,0.940214715979671
"NODE_34687_length_2684_cov_9.623051-4",0.54142811294006,-1.09988995865076,0.614734430802571,-1.78921157419928,0.0735807483683331,0.940214715979671
"NODE_11867_length_5174_cov_9.423325-7",0.604128322272699,-1.08510705404942,0.612651349509604,-1.77116569630996,0.0765331518461845,0.940214715979671
"NODE_7127_length_6739_cov_12.173100-4",0.726331701470285,-1.07003125797794,0.614150363321226,-1.74229524540437,0.081456794974957,0.940214715979671
"NODE_20498_length_3758_cov_9.911423-3",0.468832029604328,-1.04151781762555,0.601162844821521,-1.73250530467293,0.0831836334282955,0.940214715979671
"NODE_28546_length_3049_cov_14.165665-2",8.00428669126175,0.617056553765434,0.360237967910592,1.71291370908072,0.0867284158130839,0.940214715979671
"NODE_28870_length_3027_cov_13.149731-2",9.2805548079026,-0.642058160033869,0.377869512569768,-1.69915311681919,0.0892903373868517,0.940214715979671
"NODE_7487_length_6565_cov_12.013518-8",1.10133642353173,-0.992582549590957,0.590692697083007,-1.68037044387477,0.0928852629106998,0.940214715979671
"NODE_17991_length_4060_cov_10.557054-2",1.90127602642676,-0.900220090271342,0.543374221573332,-1.65672211623284,0.0975756695037645,0.940214715979671
"NODE_51532_length_2055_cov_10.912000-1",1.66630864294333,-0.916652472168166,0.565762450235471,-1.62020733575842,0.105187746147741,0.940214715979671
"NODE_6053_length_7297_cov_10.441176-8",0.495021852021879,-0.986404576410348,0.609703813974956,-1.61784222732591,0.10569660341146,0.940214715979671
"NODE_17922_length_4069_cov_13.473094-9",1.18591358932481,-0.980507479399228,0.608308748735786,-1.61185825690813,0.106992787577121,0.940214715979671
"NODE_8142_length_6288_cov_10.087117-3",5.07433390203445,0.674102940192676,0.421625677716586,1.5988185156166,0.109860933698143,0.940214715979671
"NODE_5213_length_7849_cov_11.432769-5",0.744494672544293,-0.909377187104545,0.572550631909669,-1.58829129935886,0.112220484027129,0.940214715979671
"NODE_46815_length_2195_cov_13.789252-2",4.13143922313184,0.723571146434017,0.459855834464248,1.5734738850862,0.115609130617711,0.940214715979671
"NODE_1552_length_13335_cov_11.681250-2",15.2791146300151,0.477850460567893,0.30373409438609,1.57325262260639,0.115660334859411,0.940214715979671
"NODE_9952_length_5674_cov_10.374622-3",0.399047649078463,-0.953348484468424,0.613801689090752,-1.5531864793019,0.120378590515042,0.940214715979671
"NODE_16951_length_4210_cov_10.266426-5",0.895037018450351,0.940859532639698,0.611322812625384,1.53905516563187,0.123790829196368,0.940214715979671
"NODE_24503_length_3364_cov_8.132971-2",1.81220143158834,-0.811162859196022,0.527972141676806,-1.53637435607837,0.124446592439004,0.940214715979671
"NODE_16885_length_4220_cov_9.605282-4",0.362076793936998,-0.886452314568534,0.585454381664652,-1.5141270478633,0.129993619780717,0.940214715979671
"NODE_18169_length_4033_cov_10.026395-3",0.496235414745526,-0.920719049720149,0.611806876583176,-1.50491778526941,0.132345215163255,0.940214715979671
"NODE_11253_length_5322_cov_8.793621-8",1.17298062697974,-0.901436508961083,0.603091203464874,-1.49469351199646,0.134994448320134,0.940214715979671
"NODE_51532_length_2055_cov_10.912000-2",9.61369409872818,-0.484930005445288,0.325886322585683,-1.48803423720794,0.136741864789792,0.940214715979671
"NODE_6348_length_7126_cov_10.857729-7",3.22971180221062,-0.69250156815183,0.465700840835264,-1.48700948641146,0.137012305474044,0.940214715979671
"NODE_17963_length_4063_cov_13.335579-3",0.3866633522388,-0.828899936007713,0.557589616051889,-1.48657706697783,0.137126548451494,0.940214715979671
"NODE_29030_length_3017_cov_9.848076-1",19.2898074751989,-0.457471225143626,0.315436207917324,-1.45028127292073,0.146980099127741,0.940214715979671
"NODE_9364_length_5863_cov_8.253271-4",1.46108635019981,-0.744918184664146,0.517208766643703,-1.44026596745083,0.149792165984646,0.940214715979671
"NODE_35291_length_2654_cov_8.603694-1",0.443042733126473,-0.860739171647313,0.598165210865718,-1.43896561687627,0.1501602646771,0.940214715979671
"NODE_68435_length_1676_cov_10.190623-1",10.8155721578216,0.497684240422353,0.353540906503767,1.40771331200128,0.159215978388891,0.940214715979671
"NODE_3148_length_9922_cov_11.667984-1",0.98900451133957,-0.824481878352418,0.591334685476827,-1.39427281808709,0.163235235928339,0.940214715979671
"NODE_72044_length_1616_cov_13.575913-1",2.00150191773162,-0.693085638108497,0.504746405263456,-1.37313635299044,0.169709961570339,0.940214715979671
"NODE_75750_length_1558_cov_13.119095-2",0.988861686804671,0.83311209834879,0.60781147542106,1.37067517155982,0.170476237962324,0.940214715979671
"NODE_18333_length_4010_cov_11.502655-4",0.862342995983938,-0.826459187898518,0.607306722217564,-1.36085960794362,0.173558060298618,0.940214715979671
"NODE_34732_length_2682_cov_12.768938-4",2.07992503880054,-0.728136682955735,0.535663249078621,-1.35931797488101,0.174045850566753,0.940214715979671
