"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_3409_length_9592_cov_7.289399-10",19.3419719359744,-0.637211622545052,0.279953237737707,-2.27613592789403,0.0228378753076178,0.999822788807083
"NODE_3409_length_9592_cov_7.289399-11",32.194740864319,-0.517084958842884,0.252583087227518,-2.04718757902073,0.0406396705221923,0.999822788807083
"NODE_17845_length_4081_cov_8.660209-2",2.34383076678643,0.823162008047446,0.426217300928782,1.93132002444216,0.0534434885384938,0.999822788807083
"NODE_5516_length_7639_cov_6.494989-6",1.20140804276198,-0.819284886088043,0.42863395282201,-1.91138588227576,0.0559550096085249,0.999822788807083
"NODE_4307_length_8588_cov_9.119536-7",5.25754457212549,-0.652963725472282,0.352892392211421,-1.8503196438451,0.0642674930238656,0.999822788807083
"NODE_669_length_18411_cov_8.294018-13",0.782949151423574,-0.748523802154587,0.408048662654889,-1.8343983712248,0.066594881223644,0.999822788807083
"NODE_36551_length_2594_cov_7.093738-2",1.10788073683035,-0.772603642252956,0.421271970149425,-1.83397827768819,0.0666572186913387,0.999822788807083
"NODE_5514_length_7640_cov_7.105471-9",1.16127173442349,-0.774827584289396,0.423056202358532,-1.83150035378218,0.0670258949477471,0.999822788807083
"NODE_863_length_16779_cov_9.449773-12",0.507262804677755,-0.642138396179786,0.367891080274324,-1.74545791026237,0.0809051928493975,0.999822788807083
"NODE_4307_length_8588_cov_9.119536-4",1.18184808306267,-0.712535772809126,0.426621490809682,-1.67018255797853,0.0948832498434847,0.999822788807083
"NODE_281_length_25424_cov_8.275218-13",6.36969558673621,0.574786357135428,0.358344415358792,1.60400534374151,0.108712874714629,0.999822788807083
"NODE_46467_length_2206_cov_11.770339-3",0.413885658316993,-0.588328638983334,0.367702663460918,-1.60001190485221,0.109595942431981,0.999822788807083
"NODE_1842_length_12375_cov_9.781088-8",0.65118601767243,-0.636030799526709,0.412163238512228,-1.54315266403323,0.122793739341079,0.999822788807083
"NODE_7180_length_6708_cov_6.817827-4",2.19074839526145,0.626937040898992,0.4188454387931,1.49682193676385,0.134439596695411,0.999822788807083
"NODE_1492_length_13542_cov_8.618003-12",0.716548966311913,0.55896566336392,0.381228308218558,1.46622286780305,0.14258758064491,0.999822788807083
"NODE_107076_length_1203_cov_12.828397-1",32.3399530922049,-0.246437792152231,0.171537306014265,-1.43664254661745,0.150819587693439,0.999822788807083
"NODE_1492_length_13542_cov_8.618003-18",0.373972902888975,-0.51848182770015,0.365712560221845,-1.41773043667309,0.156269480351841,0.999822788807083
"NODE_1301_length_14300_cov_7.698701-10",1.90908368622416,-0.580422844697784,0.415296337569842,-1.3976112770322,0.162229830074496,0.999822788807083
"NODE_262_length_26065_cov_11.017647-23",0.414104192203532,-0.471265134002041,0.33855465721028,-1.39199128993028,0.163925035536949,0.999822788807083
"NODE_716_length_17918_cov_10.348934-12",7.40386895628795,0.421265297947058,0.307937115730843,1.36802378286634,0.1713046318287,0.999822788807083
"NODE_16062_length_4343_cov_8.758396-2",0.43921126945198,0.515798229395337,0.377903128847811,1.36489536609013,0.172285938920296,0.999822788807083
"NODE_3409_length_9592_cov_7.289399-9",0.885001869663543,-0.563610633513966,0.414043230802224,-1.36123619850505,0.173439058154794,0.999822788807083
"NODE_3302_length_9739_cov_8.194857-2",6.01622771148217,0.451998912566411,0.332556658968965,1.35916362032189,0.174094746447925,0.999822788807083
"NODE_1842_length_12375_cov_9.781088-7",14.8932924131398,-0.519951136371992,0.389183381797404,-1.33600549430104,0.181547477472617,0.999822788807083
"NODE_399_length_22029_cov_6.906708-9",0.8908398274728,-0.551846635919601,0.418204745970924,-1.31956091181703,0.186981660639561,0.999822788807083
"NODE_17999_length_4059_cov_5.237762-4",1.39094590599664,0.54259498044206,0.428644921488075,1.26583788408923,0.205571128779144,0.999822788807083
"NODE_863_length_16779_cov_9.449773-5",0.563745735097413,-0.503659946374315,0.403838306742629,-1.24718219635192,0.212330699412599,0.999822788807083
"NODE_82505_length_1463_cov_6.821023-1",2.61068945644982,0.524638383323274,0.422327991694857,1.24225339934924,0.214143083126491,0.999822788807083
"NODE_5718_length_7497_cov_7.713115-4",1.9269988148518,-0.511914794631722,0.422005896240926,-1.21305128480827,0.225110213493939,0.999822788807083
"NODE_129194_length_1040_cov_6.579695-3",1.15193333398647,-0.514456051031822,0.426132989204936,-1.20726642636064,0.227329555944611,0.999822788807083
"NODE_3460_length_9507_cov_6.968155-2",0.375406401355067,-0.362860156884436,0.304760277850585,-1.19064124578051,0.233794452319748,0.999822788807083
"NODE_49896_length_2102_cov_22.858329-2",3.93674611205952,0.440066889987563,0.372297353659427,1.18203066893172,0.237193532017185,0.999822788807083
"NODE_14452_length_4635_cov_6.431878-1",1.4189466615251,-0.496058601652617,0.427313032488151,-1.16087870937185,0.245691228246279,0.999822788807083
"NODE_949_length_16132_cov_8.167569-2",1.22738492271443,-0.478163295663419,0.423503144074869,-1.12906669608782,0.258869699171585,0.999822788807083
"NODE_1492_length_13542_cov_8.618003-6",0.524389387492355,-0.441700348873004,0.392762793473786,-1.12459824660679,0.26075931707048,0.999822788807083
"NODE_117_length_35062_cov_7.574885-12",0.583117167081443,-0.455523455546682,0.414335244352076,-1.09940793537613,0.271590171033049,0.999822788807083
"NODE_4307_length_8588_cov_9.119536-5",4.37411224257904,0.387490782956513,0.361830659406616,1.07091749381321,0.284206529223113,0.999822788807083
"NODE_43619_length_2303_cov_6.171263-2",0.468271938465886,-0.417350884793376,0.391379152359995,-1.06635951934786,0.286261153443368,0.999822788807083
"NODE_34706_length_2683_cov_9.547184-3",0.449104931565321,-0.417647751002121,0.391736123884744,-1.06614561572831,0.286357821877316,0.999822788807083
"NODE_310_length_24504_cov_7.149536-13",0.373902046697889,-0.370213023952988,0.348680214124991,-1.06175518126841,0.288346841203049,0.999822788807083
"NODE_73322_length_1595_cov_8.025325-2",0.582797050024271,-0.428409310961254,0.404620793966917,-1.05879212672466,0.289694460104968,0.999822788807083
"NODE_140_length_32776_cov_7.148926-3",0.482033565835074,-0.38605000497303,0.366338046046167,-1.05380811286082,0.29197077840882,0.999822788807083
"NODE_310_length_24504_cov_7.149536-10",2.64803479495102,-0.419134090942066,0.4026587917736,-1.04091627826105,0.297914406095747,0.999822788807083
"NODE_809_length_17119_cov_8.605954-6",12.1404840805521,-0.28574684131006,0.275345886177176,-1.03777414392235,0.299375217066845,0.999822788807083
"NODE_46467_length_2206_cov_11.770339-2",0.810274509752038,-0.407195381589346,0.402123397681016,-1.01261300371373,0.31124504615628,0.999822788807083
"NODE_1842_length_12375_cov_9.781088-12",0.814807961729971,-0.432339588956137,0.428455010035683,-1.00906648032924,0.31294275221409,0.999822788807083
"NODE_15958_length_4360_cov_7.677120-3",0.990145323453477,0.387952326560574,0.384784707010978,1.00823218670566,0.313343009404255,0.999822788807083
"NODE_10217_length_5594_cov_7.108323-1",0.532224190547287,-0.389448757171719,0.387251373468137,-1.00567430835404,0.314572265733027,0.999822788807083
"NODE_48878_length_2133_cov_2.514918-4",5.70886520623693,0.357611411168961,0.356709814463319,1.00252753546184,0.31608887450174,0.999822788807083
"NODE_12563_length_5018_cov_8.225065-1",1.00236521487378,0.422253075263748,0.425875680918539,0.991493748487873,0.321444543443995,0.999822788807083
"NODE_10105_length_5629_cov_4.696089-6",0.51761667406266,0.335190133813294,0.338281481854842,0.990861610205211,0.321753160196186,0.999822788807083
"NODE_5126_length_7917_cov_7.454337-7",1.1511421004699,0.424077019007425,0.428592813069423,0.989463672921491,0.32243633494235,0.999822788807083
"NODE_17053_length_4195_cov_5.916425-4",0.877200803491682,0.412312188209211,0.418406743812186,0.985433897294661,0.324410986147076,0.999822788807083
"NODE_66818_length_1706_cov_7.510600-1",0.537595871892124,0.335654227223838,0.342021597007081,0.981383135337178,0.326403839526896,0.999822788807083
"NODE_2673_length_10664_cov_6.321802-5",2.45508942414337,0.410415483665274,0.42005731910593,0.977046381524364,0.328546190780232,0.999822788807083
"NODE_37008_length_2572_cov_6.237982-2",2.96470230187871,0.40870398073628,0.421025581074458,0.970734319024672,0.331680597273556,0.999822788807083
