"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_5625_length_7566_cov_6.589802-4",18.0966213998466,-1.9983854564736,0.336788740162658,-5.93364687758994,2.96278704848683e-09,4.96859388031242e-06
"NODE_7853_length_6393_cov_7.349006-9",8.50217566852665,1.66465116050213,0.45449168350688,3.66266583286542,0.000249604061646068,0.209293005690228
"NODE_61101_length_1820_cov_6.868555-1",8.92237097037368,1.18494792507543,0.374890891943587,3.16078077792761,0.00157346872590144,0.879569017778904
"NODE_6873_length_6858_cov_6.957960-8",7.13370205112767,-1.09180768276724,0.367089889757223,-2.97422433368926,0.00293730246233121,0.999997798229183
"NODE_39073_length_2479_cov_8.418729-2",2.46663386372513,1.58212996099909,0.534727870676455,2.95875724412423,0.00308882318323888,0.999997798229183
"NODE_27759_length_3109_cov_6.399149-1",6.73977785767493,1.05885353484223,0.37286498861783,2.83977731126564,0.0045145036899326,0.999997798229183
"NODE_20693_length_3735_cov_6.526359-2",2.05663056059695,1.58533665585726,0.588729284352701,2.69281093703418,0.00708524343360652,0.999997798229183
"NODE_38202_length_2517_cov_7.547929-3",3.74272354656149,1.24832679030742,0.510930169089296,2.44324345249076,0.0145559144583361,0.999997798229183
"NODE_11536_length_5253_cov_18.902078-10",1.58078723855644,1.44101099846666,0.591485603850126,2.43625709414863,0.0148401327965567,0.999997798229183
"NODE_3250_length_9804_cov_8.438404-10",1.56833014828533,1.36859677840751,0.575076870544127,2.37985015309792,0.0173196794092971,0.999997798229183
"NODE_11536_length_5253_cov_18.902078-4",4.37513151670553,0.956568699786401,0.428846800941091,2.23056041851598,0.0257102611421314,0.999997798229183
"NODE_70821_length_1635_cov_9.506962-2",2.63914571808331,-1.12848430181626,0.507403341910683,-2.22403797650767,0.0261458892591024,0.999997798229183
"NODE_2088_length_11754_cov_6.272758-6",4.85637715207954,-0.887104758469341,0.406927964023982,-2.18000441576205,0.0292571342315692,0.999997798229183
"NODE_33711_length_2735_cov_5.052985-2",0.889690297427894,1.3855584355923,0.648806224800446,2.13555046580889,0.0327160725882575,0.999997798229183
"NODE_11536_length_5253_cov_18.902078-2",2.64761309075541,1.11394875236161,0.536369429402684,2.07683117511402,0.0378171437930147,0.999997798229183
"NODE_16296_length_4309_cov_6.022332-4",7.626338277336,0.697222535988972,0.340709007765219,2.04638715178738,0.0407182951593146,0.999997798229183
"NODE_92160_length_1347_cov_9.486068-2",6.98426776628547,0.722677174468924,0.362766759614267,1.9921262224724,0.0463572104920618,0.999997798229183
"NODE_3699_length_9192_cov_7.326475-13",1.00865539052055,-1.22503474024333,0.620083583869166,-1.9755961488279,0.0482005351768711,0.999997798229183
"NODE_4025_length_8841_cov_6.418848-1",1.14072678817555,-1.22389902782416,0.622846454967133,-1.96500922187756,0.0494131702090943,0.999997798229183
"NODE_102993_length_1239_cov_10.030405-2",0.630966114219318,1.29344672728009,0.661489901608194,1.95535370099452,0.0505413368477469,0.999997798229183
"NODE_105014_length_1221_cov_7.534305-2",1.45098847380666,1.06846000850931,0.559823633996221,1.90856538314087,0.056318181122429,0.999997798229183
"NODE_14411_length_4643_cov_7.187446-2",2.97953784143561,0.875314306765502,0.479289925142177,1.82627311956505,0.0678091321230044,0.999997798229183
"NODE_16719_length_4244_cov_15.833851-5",3.99847460140859,0.78174419812747,0.43081680257506,1.81456292664274,0.0695911041498453,0.999997798229183
"NODE_3400_length_9605_cov_6.932670-5",3.10184961545043,0.886388375211766,0.500890215433049,1.76962605357629,0.0767894557227909,0.999997798229183
"NODE_55235_length_1956_cov_8.367175-1",43.400550986068,-0.759030411247718,0.431273518349434,-1.75997453809052,0.0784121238077738,0.999997798229183
"NODE_52681_length_2024_cov_9.113763-2",2.77346039248191,-0.857963830277596,0.496957451103166,-1.72643317526089,0.0842695117069612,0.999997798229183
"NODE_10551_length_5500_cov_6.011938-5",0.56012014392238,-1.12422264307784,0.661492577432016,-1.69952419941307,0.0892204589313025,0.999997798229183
"NODE_102993_length_1239_cov_10.030405-1",3.78695750122014,0.74777076664772,0.446456454374171,1.6749019066057,0.0939534794915091,0.999997798229183
"NODE_3706_length_9186_cov_6.335998-2",2.09269414873328,-0.863581017472596,0.515960485268206,-1.67373479584137,0.0941827320612928,0.999997798229183
"NODE_32853_length_2783_cov_4.804252-2",1.96945297851954,0.852930619246799,0.514099827803309,1.65907587032518,0.0971005048736657,0.999997798229183
"NODE_37941_length_2529_cov_6.519402-4",6.41593453129148,0.721642434705808,0.435096114595517,1.65858165701313,0.0972001205416549,0.999997798229183
"NODE_33565_length_2742_cov_8.276144-2",1.21146367997654,0.912698246938766,0.5586746864593,1.63368462731532,0.102325087871141,0.999997798229183
"NODE_32420_length_2807_cov_7.667878-5",0.974859337013702,0.945460430950439,0.594732841175551,1.5897229234586,0.11189727418109,0.999997798229183
"NODE_64531_length_1750_cov_8.238938-5",3.96446332655292,-0.79151562828747,0.498016914752737,-1.58933482948155,0.111984819374099,0.999997798229183
"NODE_11536_length_5253_cov_18.902078-11",3.34440567528223,0.808817406876472,0.517507200427186,1.56291044106984,0.118073661467421,0.999997798229183
"NODE_38532_length_2503_cov_9.313317-2",5.4223418199183,0.582924379532419,0.380513985577977,1.53193943357165,0.125537381354591,0.999997798229183
"NODE_847_length_16887_cov_7.086621-8",0.587514895584279,0.99456474996912,0.659064856147287,1.5090544438723,0.1312848701493,0.999997798229183
"NODE_31192_length_2882_cov_5.615140-1",2.01804292437763,0.755650917140181,0.504280995042554,1.4984719324519,0.134010679633411,0.999997798229183
"NODE_10860_length_5424_cov_4.888806-1",0.497672628383739,-0.987538274236006,0.661496746034744,-1.49288455333405,0.135467409168597,0.999997798229183
"NODE_16469_length_4281_cov_6.672030-3",1.46932865193366,0.804556943530803,0.556025398892843,1.4469787623602,0.147902871804403,0.999997798229183
"NODE_21970_length_3600_cov_7.853879-3",1.18113685885247,0.791257618609406,0.552251784223607,1.43278417782173,0.151919524346901,0.999997798229183
"NODE_34840_length_2677_cov_7.202517-3",0.810900652248127,0.850417898189725,0.597523992178431,1.42323640443173,0.154667635640105,0.999997798229183
"NODE_762_length_17474_cov_6.861818-21",0.906433785423233,0.824651742000062,0.581522623046724,1.4180905597095,0.156164327049965,0.999997798229183
"NODE_9092_length_5949_cov_5.933322-5",0.62000981171065,0.904377469877803,0.651684108404291,1.3877543708903,0.165211853486826,0.999997798229183
"NODE_1641_length_13071_cov_6.835664-3",2.07321518395942,-0.708313465015454,0.518266739194506,-1.3666967440672,0.171720378843703,0.999997798229183
"NODE_134316_length_1009_cov_4.789308-1",4.45120946099869,0.573612870950254,0.420830773610982,1.36304877618219,0.172867138836949,0.999997798229183
"NODE_32420_length_2807_cov_7.667878-3",2.17267691572804,-0.685936507844306,0.505603782305057,-1.35666807063252,0.174886702139249,0.999997798229183
"NODE_52558_length_2027_cov_4.968560-1",4.43837647869856,0.548893193700522,0.405230535933338,1.35452080983062,0.175570278881554,0.999997798229183
"NODE_57502_length_1901_cov_7.029252-1",1.50174269747511,0.713746131425433,0.539330859232076,1.32339197583038,0.185705058866358,0.999997798229183
"NODE_32420_length_2807_cov_7.667878-2",0.84567940306678,0.843881081548666,0.639537455836233,1.31951783878747,0.186996050352943,0.999997798229183
"NODE_99257_length_1274_cov_8.445447-3",13.1867581215932,-0.434496107257296,0.334010876996207,-1.30084418556893,0.19331179412616,0.999997798229183
"NODE_82343_length_1465_cov_6.696454-1",0.942963099715162,0.760425770122144,0.594478465557831,1.27914771380086,0.200845044107711,0.999997798229183
"NODE_42100_length_2357_cov_6.119027-1",1.30445407245525,0.705021442580252,0.558300719667646,1.26279873506154,0.206661519438223,0.999997798229183
"NODE_60855_length_1825_cov_7.518079-1",1.09963753831508,0.715668201062119,0.567682335396753,1.26068428844442,0.207422616844109,0.999997798229183
"NODE_6924_length_6835_cov_7.619174-1",2.49590280123379,0.634346860545858,0.504854777944261,1.25649372504481,0.208937019566467,0.999997798229183
"NODE_1743_length_12675_cov_6.400792-8",0.835930357069689,-0.701635500702671,0.572277716278669,-1.22604022617755,0.220183537700006,0.999997798229183
"NODE_3195_length_9867_cov_8.446290-6",5.6383811423028,-0.425216721401093,0.347694052194488,-1.22296231044885,0.221343931955602,0.999997798229183
"NODE_32420_length_2807_cov_7.667878-4",1.08963000566703,0.712379649603318,0.594395921081203,1.19849350296264,0.230724950827761,0.999997798229183
"NODE_64531_length_1750_cov_8.238938-4",0.556547839160331,0.779044374813645,0.652673093736547,1.19362109805021,0.232626217202669,0.999997798229183
"NODE_5493_length_7652_cov_6.818086-8",1.60776423966836,0.64792574168317,0.543042287913831,1.19314049035161,0.232814356218099,0.999997798229183
"NODE_88827_length_1385_cov_7.486466-1",0.562611935077543,-0.751830040218852,0.632135731469547,-1.18934906348522,0.234302335881469,0.999997798229183
"NODE_2004_length_11952_cov_8.850887-9",10.8244029438553,-0.371819833163597,0.320311946914809,-1.16080538595236,0.245721052190773,0.999997798229183
"NODE_18834_length_3946_cov_8.762529-5",1.32929284187988,-0.674464782320873,0.584023574794891,-1.15485883006991,0.248148241105899,0.999997798229183
"NODE_64093_length_1759_cov_6.809272-1",2.28856577460593,0.555981789435427,0.486677250014317,1.14240349105916,0.25328634082826,0.999997798229183
"NODE_64531_length_1750_cov_8.238938-2",1.09442309343848,0.701623198721039,0.614776079016463,1.14126626371592,0.253759136657175,0.999997798229183
"NODE_13462_length_4831_cov_6.454983-7",1.0129802638305,0.658747806980042,0.578053474854853,1.13959665608005,0.254454379121412,0.999997798229183
"NODE_5864_length_7408_cov_6.639195-2",0.697792594594666,-0.752685511887291,0.661496673824593,-1.13785230020201,0.255182161889782,0.999997798229183
"NODE_4820_length_8159_cov_6.580454-7",0.381913170966298,-0.669600646729727,0.592201572843221,-1.13069717717044,0.258182569877437,0.999997798229183
"NODE_7461_length_6576_cov_5.931452-1",1.0205763116386,-0.631717981671691,0.559535032875994,-1.12900523569486,0.258895625020324,0.999997798229183
"NODE_27785_length_3107_cov_7.422346-3",0.795173405602591,0.68139500690284,0.607482079952116,1.12167095851873,0.262002368889303,0.999997798229183
"NODE_5864_length_7408_cov_6.639195-9",0.652836847367643,-0.733932700650804,0.66046868382876,-1.11123012887783,0.26646930573968,0.999997798229183
"NODE_17773_length_4092_cov_7.276195-7",0.560625202386877,0.726590520930915,0.659902288998277,1.1010577369475,0.270871529389297,0.999997798229183
"NODE_25129_length_3314_cov_6.418840-3",0.771141495297528,-0.659588174967441,0.60319614686636,-1.09348870743628,0.274179284448852,0.999997798229183
"NODE_4264_length_8628_cov_7.495859-4",0.597230961196036,0.716901775962696,0.655915858607526,1.09297826322516,0.274403343641885,0.999997798229183
"NODE_16296_length_4309_cov_6.022332-1",0.385525362156935,0.673809199792816,0.625817655767633,1.07668614584917,0.281620503770652,0.999997798229183
"NODE_15511_length_4437_cov_5.538339-4",0.706849011829332,-0.696722491991438,0.648988070588438,-1.07355207832976,0.283023485595336,0.999997798229183
"NODE_17258_length_4164_cov_6.408859-4",0.724636335742918,-0.652823918401202,0.608982306543483,-1.07199160203284,0.283723804160281,0.999997798229183
"NODE_18834_length_3946_cov_8.762529-6",0.713880958042973,0.65533300342769,0.619632067094117,1.05761634723167,0.290230386675064,0.999997798229183
"NODE_97862_length_1288_cov_10.939984-3",0.40490583914365,0.69152115711059,0.660532169345171,1.04691518324708,0.295138698495618,0.999997798229183
"NODE_11536_length_5253_cov_18.902078-5",5.31763988694903,0.430380687665855,0.412855373806519,1.04244903898853,0.297203540724568,0.999997798229183
"NODE_23319_length_3472_cov_8.180568-5",0.508370622806986,0.683767340170152,0.658735968928642,1.03799909587785,0.299270476010107,0.999997798229183
"NODE_62433_length_1793_cov_5.520713-1",0.671227465907221,-0.641967240289079,0.628603496518368,-1.02125941685773,0.307131548427976,0.999997798229183
"NODE_42991_length_2326_cov_4.010128-4",0.463939270213574,-0.668903269072139,0.660792494465314,-1.01227431406192,0.31140691263225,0.999997798229183
"NODE_69500_length_1658_cov_6.067374-1",0.337127789543634,0.635573987739154,0.636725401756086,0.998191663134915,0.318186428289485,0.999997798229183
"NODE_30632_length_2914_cov_8.470794-3",1.43083744006329,0.52521352223597,0.527164154999618,0.996299762142118,0.319104519331215,0.999997798229183
"NODE_2176_length_11560_cov_5.845980-2",0.796162575235769,0.593120206244876,0.597647261797332,0.992425204896211,0.320990148728936,0.999997798229183
"NODE_10987_length_5391_cov_6.858696-2",0.69304653005081,0.56789811012308,0.576532805318836,0.985023063534121,0.324612742283959,0.999997798229183
"NODE_42357_length_2348_cov_7.976450-3",0.558322557348483,0.643566880200497,0.658678333558569,0.97705791645456,0.32854048047181,0.999997798229183
"NODE_38049_length_2524_cov_10.581612-1",5.61634287500948,-0.400325387031704,0.409968780922371,-0.976477736014506,0.328827775629766,0.999997798229183
"NODE_80207_length_1494_cov_8.198054-2",1.65421069498241,0.529022161310012,0.542001247618164,0.976053401417082,0.329038001748133,0.999997798229183
"NODE_6924_length_6835_cov_7.619174-8",0.721102207120431,0.598491905122455,0.614067782339241,0.974634921966676,0.329741384566852,0.999997798229183
"NODE_40371_length_2425_cov_8.208017-4",0.485340901698054,0.638098588885695,0.657367491477481,0.970687776865148,0.331703780458669,0.999997798229183
"NODE_37820_length_2535_cov_5.935484-1",2.08891255751649,0.508179429643034,0.524270904257755,0.969306947068705,0.332392064153969,0.999997798229183
"NODE_13122_length_4900_cov_6.669143-8",0.622759252644033,0.634923785935053,0.656135685286413,0.967671474319979,0.333208468822468,0.999997798229183
"NODE_31326_length_2873_cov_7.119588-4",0.531551306808809,-0.63054312623016,0.655140682093473,-0.962454543679515,0.335821326434403,0.999997798229183
"NODE_5802_length_7442_cov_6.858671-9",0.777893231409596,0.584555828155584,0.609272638463037,0.959432266038067,0.337341026876058,0.999997798229183
"NODE_47133_length_2185_cov_7.280282-1",2.84791581866009,-0.446700523031967,0.467456481364605,-0.955598094881374,0.339275324395355,0.999997798229183
