"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_2117_length_11665_cov_5.856761-6",1.09804845869296,-0.77567754826537,0.423589429826813,-1.83120137955876,0.0670704908964238,0.999217645398812
"NODE_5407_length_7709_cov_5.305722-1",0.870231923192503,-0.689659575214116,0.394477765858214,-1.74828503632825,0.0804146830247374,0.999217645398812
"NODE_22733_length_3528_cov_6.442557-1",74.4089326749599,-0.503263354562631,0.304602012912499,-1.65219970068681,0.0984938474581206,0.999217645398812
"NODE_2006_length_11951_cov_4.727471-3",11.2714632849207,0.589012652115947,0.384570621131767,1.53161115215333,0.125618418862064,0.999217645398812
"NODE_2587_length_10820_cov_4.749466-6",1.31644651744526,-0.629813338433304,0.432106349753749,-1.45754242859941,0.144966708339665,0.999217645398812
"NODE_2117_length_11665_cov_5.856761-11",1.45140808405405,-0.631053915813648,0.44224978261847,-1.42691741322586,0.153603700984892,0.999217645398812
"NODE_13993_length_4723_cov_5.380034-8",461.475958830706,-0.41101640342624,0.294790601385359,-1.39426562955088,0.163237405875629,0.999217645398812
"NODE_20899_length_3712_cov_5.057698-1",21.916914131546,0.372327919751296,0.29575921103344,1.25888866977401,0.208070546830272,0.999217645398812
"NODE_739_length_17685_cov_4.974419-7",22.1232622253873,0.423174901457885,0.363748840045375,1.16337113653778,0.244678954969308,0.999217645398812
"NODE_5371_length_7729_cov_4.628355-12",1.61031928093493,0.465113072207684,0.437770972161102,1.06245754466452,0.288028021861405,0.999217645398812
"NODE_1026_length_15634_cov_4.612748-18",0.496219029527621,-0.357819309557792,0.341786744348332,-1.0469080953974,0.295141967804665,0.999217645398812
"NODE_35527_length_2642_cov_6.540781-2",1.95738581179158,-0.46461004029152,0.447629320971726,-1.03793477889905,0.299300420478664,0.999217645398812
"NODE_4993_length_8019_cov_4.465470-6",0.46198605520804,-0.363753838810473,0.373810069984912,-0.973098019604328,0.330504588220591,0.999217645398812
"NODE_16503_length_4276_cov_6.652215-1",0.400967636442121,0.257783438931051,0.296147001878545,0.87045770274849,0.384050324556422,0.999217645398812
"NODE_50102_length_2096_cov_5.962763-1",60.0064472225634,0.295386168592685,0.341728230647972,0.864389131774643,0.387374161189161,0.999217645398812
"NODE_32303_length_2814_cov_5.597680-4",2.16546019865405,0.386362759837143,0.447738161179787,0.862921218997906,0.388180783292025,0.999217645398812
"NODE_17764_length_4093_cov_6.176820-3",0.741234478324525,-0.333136504689534,0.395352977670696,-0.842630569402251,0.399435088875591,0.999217645398812
"NODE_8953_length_5996_cov_6.309207-3",0.522295110726866,0.291443831311993,0.347001263003309,0.839892710445881,0.400968545156519,0.999217645398812
"NODE_29666_length_2975_cov_5.106164-5",0.574384101900668,-0.300484975172147,0.363659547041104,-0.826281002704389,0.408644707410532,0.999217645398812
"NODE_5407_length_7709_cov_5.305722-6",0.337238443385864,-0.238763070732134,0.303135648158189,-0.787644317594535,0.43090478429427,0.999217645398812
"NODE_29444_length_2990_cov_15.279727-1",0.635368469518235,0.301762824221341,0.386592070765035,0.780571685353443,0.435054450453762,0.999217645398812
"NODE_16689_length_4248_cov_9.424756-5",0.233824591228704,-0.216457511247416,0.278862168042871,-0.776216841339838,0.437620963825789,0.999217645398812
"NODE_108387_length_1192_cov_6.356201-1",0.639209395968973,0.288955470375804,0.372338615359469,0.776055607600184,0.437716153363588,0.999217645398812
