"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_3600_length_9321_cov_7.728038-2",27.266966094725,1.0144864257425,0.255910544370918,3.96422284293258,7.36354426597093e-05,0.734366269645281
"NODE_46097_length_2218_cov_4.115118-1",1.20717880572932,-1.21565736646601,0.35336886135291,-3.44019380149042,0.000581297778814205,0.999940009143388
"NODE_23869_length_3421_cov_8.066251-2",5.22041479885761,1.04883205203222,0.329378704136781,3.18427402518614,0.00145117565899152,0.999940009143388
"NODE_5303_length_7780_cov_8.118447-6",3.64307494149404,1.11224923227889,0.351416502524044,3.16504553511338,0.00155058682648362,0.999940009143388
"NODE_2692_length_10636_cov_7.745393-6",1.56724787056728,-1.14685130452062,0.368876781453688,-3.10903630204386,0.00187698654715596,0.999940009143388
"NODE_1189_length_14794_cov_8.478730-5",5.64423292973921,1.01786677038825,0.328424245979164,3.09924368511094,0.00194015371112604,0.999940009143388
"NODE_6183_length_7220_cov_6.602094-3",2.11276896578145,1.1451392232517,0.369491808831245,3.0992276307124,0.00194025885356155,0.999940009143388
"NODE_39273_length_2471_cov_5.234685-2",10.5763483783479,-0.886367718676953,0.288676880244881,-3.07044927853266,0.00213736986369814,0.999940009143388
"NODE_550_length_19622_cov_7.306281-30",7.95446621991363,0.91512617655926,0.299762186314165,3.05284061279218,0.00226686306377147,0.999940009143388
"NODE_419_length_21516_cov_7.252085-13",20.0697510898361,-0.698557137482086,0.230037204586245,-3.03671372958361,0.00239172482081097,0.999940009143388
"NODE_3446_length_9526_cov_7.831486-3",11.1347808035715,0.868243123482281,0.286525910981603,3.0302429560656,0.00244357085592528,0.999940009143388
"NODE_6419_length_7095_cov_9.139631-5",18.7246158281031,0.713423671567787,0.237696170866038,3.00141003100071,0.00268732437688829,0.999940009143388
"NODE_21371_length_3660_cov_6.722885-2",3.65193069298147,1.06108730238992,0.353824339965992,2.99890986157681,0.00270947453550924,0.999940009143388
"NODE_29960_length_2957_cov_7.094762-2",2.68522548149734,1.08268910262487,0.365341489863886,2.96349889805354,0.00304163150908185,0.999940009143388
"NODE_15257_length_4480_cov_7.301695-1",31.0896709507793,-0.62847162485623,0.213841546850002,-2.93895940295021,0.00329316206433793,0.999940009143388
"NODE_7975_length_6351_cov_7.984911-5",43.132393843156,0.547332827661296,0.186325886331639,2.93750287969706,0.00330867099056094,0.999940009143388
"NODE_43161_length_2320_cov_5.377483-1",18.4461746821573,-0.708640794079862,0.241505498279747,-2.93426360529071,0.00334340125242963,0.999940009143388
"NODE_9577_length_5797_cov_6.911007-4",4.19722058682824,-1.00298665633927,0.343965731839363,-2.91594936209424,0.00354608049181179,0.999940009143388
"NODE_13129_length_4898_cov_7.231262-5",17.921505608488,0.749271872910504,0.258049488887521,2.90359758564411,0.00368901984712032,0.999940009143388
"NODE_10274_length_5576_cov_7.587937-3",9.20321677767487,-0.833835216499869,0.287368886446375,-2.90161968058247,0.00371238942142815,0.999940009143388
"NODE_4573_length_8360_cov_7.982541-1",4.96647956225768,0.966647676758069,0.334154547697186,2.89281616371732,0.00381804697566226,0.999940009143388
"NODE_1196_length_14772_cov_7.827071-5",17.5572679629183,1.01187445220082,0.352803258862755,2.86809837149052,0.00412947117147666,0.999940009143388
"NODE_42354_length_2348_cov_9.846489-1",9.03053660024191,-0.848925739050755,0.299021108114904,-2.83901609623004,0.00452528741311929,0.999940009143388
"NODE_31240_length_2879_cov_123.248229-3",5.19943889081127,-0.959334112526224,0.339009309589771,-2.82981642506248,0.00465747191683481,0.999940009143388
"NODE_24042_length_3406_cov_8.390928-3",1.70915781804643,1.03624563465827,0.369167194411298,2.8069819050708,0.00500080506926714,0.999940009143388
"NODE_8864_length_6026_cov_6.600067-1",2.81882507555342,-1.00302193060982,0.357391861811119,-2.8065046739646,0.00500821859133304,0.999940009143388
"NODE_19087_length_3918_cov_6.490810-4",14.9112992058441,-0.728557750139267,0.259898037188175,-2.80324452628231,0.00505912957564265,0.999940009143388
"NODE_3176_length_9891_cov_6.275925-3",1.35936353769845,-1.02385257017206,0.366609569088802,-2.79276008184079,0.00522604369638812,0.999940009143388
"NODE_42577_length_2340_cov_10.034136-1",14.1128661119369,0.813279200307283,0.291766666166466,2.78743014407023,0.00531279072363944,0.999940009143388
"NODE_1029_length_15619_cov_6.996338-9",4.1311314675928,0.957667764907517,0.343723157998438,2.7861601484293,0.00533365136626296,0.999940009143388
"NODE_72697_length_1605_cov_6.766452-2",4.62495582236631,-0.942995087044637,0.33853613914314,-2.78550789121489,0.00534439391269546,0.999940009143388
"NODE_5627_length_7564_cov_7.353842-1",1.960961051584,1.02773878921763,0.370396549033862,2.77469860855446,0.005525288580407,0.999940009143388
"NODE_7586_length_6521_cov_9.692700-2",8.75556088709523,-0.813935726861223,0.294112760880035,-2.76742744662213,0.00565006201781314,0.999940009143388
"NODE_6595_length_7000_cov_5.606767-9",4.63355155547392,0.929687798494861,0.336938478930111,2.75922121286629,0.00579392998006512,0.999940009143388
"NODE_6426_length_7086_cov_7.937420-5",3.90063758724617,-0.950288916288715,0.344907811602391,-2.75519685064195,0.00586568329135217,0.999940009143388
"NODE_7393_length_6606_cov_7.355824-2",13.8836736748716,-0.683672895091199,0.248452800435017,-2.75172142915738,0.00592829262603193,0.999940009143388
"NODE_1143_length_15038_cov_7.167924-8",13.9410951529859,-0.685299106662767,0.24915354275458,-2.75050918034827,0.00595027242434801,0.999940009143388
"NODE_1325_length_14217_cov_7.214730-2",1.94665078552617,-1.01755038913385,0.3704261430656,-2.7469723943152,0.00601481969280118,0.999940009143388
"NODE_25708_length_3270_cov_7.654121-1",4.26830517222811,0.933729170270898,0.34229450159132,2.72785325481423,0.00637479600813935,0.999940009143388
