"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_56173_length_1932_cov_7.916889-2",39.186641057263,-1.49833813966823,0.287664744466248,-5.2086262515358,1.90243883937276e-07,0.000468570686137512
"NODE_2073_length_11771_cov_8.522789-7",1.14955413114048,-1.47086361302167,0.519445407381382,-2.83160384540997,0.00463151914654612,0.999970851753328
"NODE_3170_length_9894_cov_10.192703-1",7.09912240298106,0.915543278979168,0.350729890235594,2.61039422207264,0.00904379359751634,0.999970851753328
"NODE_7883_length_6384_cov_8.573866-5",6.05352324519752,0.953877195678769,0.366856274904009,2.60013869444746,0.00931860896188091,0.999970851753328
"NODE_580_length_19347_cov_8.365799-16",3.03876061394185,-0.956037261270249,0.437632715693853,-2.18456533752163,0.0289207317552478,0.999970851753328
"NODE_9740_length_5739_cov_6.674173-3",3.94168634136068,0.888454057187335,0.416890022349164,2.13114732797134,0.0330770067155325,0.999970851753328
"NODE_25961_length_3249_cov_8.317157-2",4.54157253886913,0.930584257847217,0.468967944875729,1.98432380723551,0.0472197538291691,0.999970851753328
"NODE_42397_length_2347_cov_7.126527-1",1.50418491467093,-1.01033625270126,0.510379218942066,-1.97957952675959,0.0477507953699935,0.999970851753328
"NODE_4510_length_8412_cov_9.179490-7",1.10565198433793,-0.99351108402388,0.519651053554102,-1.91188120803154,0.0558914325361801,0.999970851753328
"NODE_15159_length_4500_cov_8.025422-7",13.0021938323965,-0.524063758577685,0.287539133396962,-1.82258238169685,0.0683666660413898,0.999970851753328
"NODE_5454_length_7672_cov_8.700407-13",3.44031592889291,0.734148536197804,0.42235505380522,1.73822600104692,0.0821709993266063,0.999970851753328
"NODE_4248_length_8643_cov_9.590359-3",3.03451694041589,0.769540709254047,0.443078829198488,1.73680315677938,0.0824219216729765,0.999970851753328
"NODE_11897_length_5169_cov_9.276691-4",0.879034016028573,-0.88879776288552,0.519225376146707,-1.71177643412095,0.0869378765320996,0.999970851753328
"NODE_1735_length_12697_cov_7.619839-6",10.733095376879,-0.544676184441408,0.318515344369764,-1.71004692260319,0.0872571965497081,0.999970851753328
"NODE_10820_length_5431_cov_9.276786-1",5.8217609123904,-0.760193382210559,0.448074473279967,-1.69657819747204,0.0897764346645461,0.999970851753328
"NODE_7796_length_6418_cov_8.059563-1",6.53292522434101,0.605072981138652,0.359564930717344,1.6827919784377,0.09241536843761,0.999970851753328
"NODE_3411_length_9591_cov_7.399958-8",9.49944238035703,-0.538860109693098,0.325172011632381,-1.65715403053292,0.0974883377646477,0.999970851753328
"NODE_15175_length_4496_cov_9.039631-6",0.668800979078624,0.778237440495226,0.48292007911201,1.61152429595854,0.107065496080152,0.999970851753328
"NODE_15367_length_4461_cov_7.045847-3",1.01390870653082,-0.830634467675451,0.518317630756699,-1.60255877551917,0.109032101376726,0.999970851753328
"NODE_81901_length_1471_cov_8.353107-2",5.48253704934835,-0.600794864204221,0.377923839034953,-1.58972470680437,0.111896872023405,0.999970851753328
"NODE_6734_length_6929_cov_8.533896-3",4.77359266089542,0.611654346487251,0.392428062999542,1.55864068897633,0.119081446941658,0.999970851753328
"NODE_6955_length_6820_cov_8.729786-7",1.15813233921449,-0.800516285014404,0.517278747857449,-1.54755301339967,0.12172995146288,0.999970851753328
"NODE_2253_length_11412_cov_9.330017-6",0.905508490535779,-0.798158512084383,0.518645234067018,-1.53892961827785,0.123821479509148,0.999970851753328
"NODE_2832_length_10435_cov_8.267052-1",1.81758946186718,-0.760244610997308,0.495581524340487,-1.53404550746526,0.125018457727281,0.999970851753328
"NODE_238_length_27171_cov_7.857464-3",7.09510535901089,0.528257995836206,0.346124444273682,1.52620828888499,0.126957999831108,0.999970851753328
"NODE_1083_length_15347_cov_8.047476-5",1.62462920374671,-0.774971187169431,0.518970694863547,-1.49328506376106,0.135362583640183,0.999970851753328
"NODE_9526_length_5813_cov_6.905349-6",3.06476448049668,-0.637450745183033,0.433562215981036,-1.47026360159326,0.141490374980996,0.999970851753328
"NODE_4310_length_8585_cov_8.230129-4",1.01066248074167,-0.759695237669294,0.518566964332601,-1.46498965403056,0.142923740473814,0.999970851753328
"NODE_1061_length_15447_cov_7.711863-4",2.26737114488029,-0.642704013940956,0.456932664010756,-1.40656176404545,0.159557377784779,0.999970851753328
"NODE_33286_length_2759_cov_7.940459-3",1.53252750299566,-0.690995192032588,0.498423204952635,-1.38636240280637,0.165636270778661,0.999970851753328
"NODE_5878_length_7403_cov_8.025041-2",0.933662909188516,0.718804204134178,0.518685258767806,1.38581961215126,0.165801992205961,0.999970851753328
"NODE_11568_length_5245_cov_7.387283-1",4.65755062402857,0.54479885720997,0.400321807257726,1.3609022724541,0.173544575303169,0.999970851753328
"NODE_1203_length_14744_cov_7.591940-1",2.1890119737441,-0.652356259469368,0.480788642389257,-1.35684623544249,0.174830073056489,0.999970851753328
"NODE_12215_length_5099_cov_8.113204-4",5.62955587644665,-0.595035772899038,0.44111055038572,-1.34894931073111,0.177353248031715,0.999970851753328
"NODE_4725_length_8237_cov_7.135053-9",4.58391232972591,-0.528706233674755,0.392290455666398,-1.34774177153156,0.17774145192366,0.999970851753328
"NODE_7077_length_6757_cov_8.177857-4",1.07865310013907,-0.697004213767638,0.518410891300351,-1.34450148610751,0.178786276187381,0.999970851753328
"NODE_271_length_25777_cov_7.198663-29",0.766382875212687,0.649610234882212,0.496296217122065,1.30891635372357,0.19056268635873,0.999970851753328
