"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_9735_length_5741_cov_18.394126-4",7.25841265531712,-1.39081464471537,0.364063064747504,-3.82025747566556,0.000133312434292304,0.215032956513486
"NODE_3992_length_8876_cov_15.252579-8",3.91565838886322,-1.4100873147637,0.397080588359716,-3.55113635896575,0.000383571634242338,0.309350523016445
"NODE_9954_length_5673_cov_17.419010-5",2.14044680713477,-1.32388803262359,0.469148113969492,-2.82189780413288,0.00477403877831058,0.996316340432846
"NODE_2039_length_11867_cov_12.613783-9",0.806877896591874,-1.35307268315002,0.508998938272642,-2.65830158259634,0.00785355801653695,0.996316340432846
"NODE_10044_length_5645_cov_17.259213-1",1.36614899834257,-1.35558791322557,0.522823830761371,-2.59281967168841,0.00951926686507973,0.996316340432846
"NODE_279_length_25580_cov_12.904878-15",24.6171207939812,-0.610546049842698,0.244230292854981,-2.49987846595765,0.0124235918692916,0.996316340432846
"NODE_8125_length_6292_cov_13.280584-1",2.64864975296811,-1.05881127560774,0.423620949108835,-2.49943086581329,0.0124392967614426,0.996316340432846
"NODE_10929_length_5405_cov_17.076075-6",9.28745637356185,0.806940390169627,0.337713735453887,2.38942129222284,0.0168749392150324,0.996316340432846
"NODE_31771_length_2846_cov_13.005374-1",1.1496745549146,-1.20733589224611,0.526254560187761,-2.29420509309287,0.0217787209055046,0.996316340432846
"NODE_3857_length_9007_cov_11.940684-9",1.2599467257839,-1.07784197806464,0.515896447748977,-2.08926032107337,0.0366842961045446,0.996316340432846
"NODE_12008_length_5144_cov_14.435449-3",3.24751607049548,-0.886301051203337,0.428208432317098,-2.06978887923209,0.0384721192369913,0.996316340432846
"NODE_279_length_25580_cov_12.904878-14",0.857528443346821,-1.01982384925273,0.522788783915322,-1.95073781349126,0.0510882427255456,0.996316340432846
"NODE_13868_length_4748_cov_11.454081-3",0.847643016418526,-0.975559594017668,0.516475031355916,-1.88888045847348,0.0589078484963486,0.996316340432846
