"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_11669_length_5221_cov_7.388889-6",18.8371757209785,1.07794737232995,0.316673883018029,3.40396676245188,0.000664148343250048,0.929143532206817
"NODE_11098_length_5362_cov_8.028830-6",7.13474732355945,-1.08954728129642,0.443612616146868,-2.45607821247289,0.014046258316156,0.985453764917575
"NODE_82_length_39454_cov_8.914363-10",3.18839791513619,-1.16335677437554,0.567288019722307,-2.05073390223367,0.0402928675219624,0.985453764917575
"NODE_8379_length_6198_cov_9.465896-1",3.41231700651603,-0.960121993692082,0.48478673061313,-1.98050386502489,0.0476469394779068,0.985453764917575
"NODE_521_length_20028_cov_7.211536-5",3.16539805265567,-0.999728304574953,0.558408412799712,-1.790317412237,0.0734028986311375,0.985453764917575
"NODE_1851_length_12357_cov_8.195984-12",2.88413801787413,-0.892643606406128,0.536994935291285,-1.6622942745669,0.0964537852258106,0.985453764917575
"NODE_395_length_22090_cov_10.136919-4",1.55745526715772,-0.872357784806931,0.578074460281356,-1.5090751187699,0.131279587167473,0.985453764917575
"NODE_82_length_39454_cov_8.914363-30",0.967191217325552,-0.814940713791629,0.576185388121164,-1.41437240616081,0.157252587612324,0.985453764917575
"NODE_24_length_52151_cov_12.163467-52",0.958733717588391,-0.850164303791064,0.607992602066275,-1.39831356648381,0.162018925696921,0.985453764917575
"NODE_24_length_52151_cov_12.163467-51",0.476339920533935,-0.781864498076063,0.595309047274958,-1.31337580313128,0.189056346865702,0.985453764917575
"NODE_1014_length_15691_cov_7.467639-5",0.576390375026757,-0.751410102775915,0.580555842063581,-1.29429427512956,0.195563793183923,0.985453764917575
"NODE_3832_length_9043_cov_9.308856-1",0.518760998398497,-0.780525176676552,0.611507785471222,-1.27639450424182,0.201816097997633,0.985453764917575
"NODE_190_length_29887_cov_7.905337-18",0.957940450207651,-0.76723683878503,0.606383779058739,-1.26526609926139,0.205775954705615,0.985453764917575
"NODE_5982_length_7337_cov_10.368031-7",0.478416858597638,-0.76591200819889,0.607444117494206,-1.26087649240623,0.207353348904925,0.985453764917575
"NODE_213_length_28590_cov_7.455476-26",0.570619240691561,-0.75771207408182,0.61149572062274,-1.23911263567008,0.215303788236976,0.985453764917575
"NODE_195_length_29754_cov_8.090811-19",0.73380308983017,-0.740474336218798,0.604677028991654,-1.22457824709101,0.220734168023553,0.985453764917575
"NODE_320_length_24078_cov_9.024144-1",1.32853548197221,-0.722779748271276,0.602167676364606,-1.20029648989934,0.230024212519089,0.985453764917575
"NODE_13314_length_4860_cov_7.113007-5",0.572445875578694,0.724375737435515,0.605659171480047,1.19601216582812,0.231691811540829,0.985453764917575
"NODE_451_length_20956_cov_8.985647-23",3.40272733708364,0.59033266908745,0.494299670011862,1.19428092896215,0.232368095096699,0.985453764917575
"NODE_191_length_29831_cov_12.006918-24",0.36745205824759,-0.614485113585398,0.5241723635327,-1.17229590176031,0.241078276424607,0.985453764917575
"NODE_191_length_29831_cov_12.006918-31",2.38438042735585,-0.59845633816798,0.528352437201157,-1.13268397386068,0.257346990097174,0.985453764917575
"NODE_1059_length_15468_cov_6.920522-12",1.59800896496879,0.669824754064713,0.592383472424867,1.13072829551244,0.258169468067006,0.985453764917575
"NODE_1940_length_12086_cov_7.804339-12",0.509347076404005,-0.678683452065485,0.608809471038597,-1.11477150791969,0.264948348997667,0.985453764917575
