"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_2222_length_11482_cov_60.627024-2",122.988509728509,1.01278743953749,0.202042213244887,5.01275165853548,5.36571298092479e-07,0.00182595212740871
"NODE_181_length_30028_cov_59.236113-9",1.8411568351904,1.08014856606548,0.400055297164277,2.69999815955925,0.00693398596440282,0.999989682721979
"NODE_2071_length_11775_cov_62.307935-1",50.3282498180436,-0.852962993403233,0.317804638767303,-2.68392241444838,0.00727639900027308,0.999989682721979
"NODE_67_length_41225_cov_60.304202-22",10.3148217802145,0.763074582587234,0.288905468676806,2.64126043055583,0.00825981999484473,0.999989682721979
"NODE_2197_length_11525_cov_63.005144-2",11.7297398420146,-0.738709839987028,0.282501851947351,-2.61488494639922,0.0089257516519964,0.999989682721979
"NODE_59_length_43172_cov_62.156180-15",14.1590176682193,0.660425443731294,0.258418882515806,2.55563926792733,0.0105992936628301,0.999989682721979
"NODE_744_length_17638_cov_66.294660-18",11.3047136749559,-0.747245358259114,0.292470652997606,-2.55494132693454,0.010620569862661,0.999989682721979
"NODE_2222_length_11482_cov_60.627024-13",4.69440891716037,-0.92271071618319,0.364903507173449,-2.52864304684416,0.0114504415168326,0.999989682721979
"NODE_1662_length_12985_cov_56.294741-3",22.4103982420765,0.584178588343875,0.231498165086869,2.52346962717681,0.0116203098340694,0.999989682721979
"NODE_59590_length_1853_cov_59.111791-1",12.3551456981892,-0.720075333801181,0.286150547742668,-2.5164213015896,0.0118553373302484,0.999989682721979
"NODE_109884_length_1179_cov_70.398577-1",5.30858308244149,-0.847467201372065,0.340781585037308,-2.48683390940648,0.0128885555506891,0.999989682721979
"NODE_160_length_31468_cov_61.601280-19",9.91928260095313,-0.754819968732921,0.305909217445154,-2.46746395887287,0.0136073918992262,0.999989682721979
"NODE_86561_length_1412_cov_69.823876-1",4.07079802337209,0.914357381869274,0.370997030944803,2.46459487705526,0.013716824317983,0.999989682721979
"NODE_332_length_23800_cov_60.200463-9",4.51449476419757,0.869889864408675,0.35309991307097,2.46357994495975,0.0137557215257684,0.999989682721979
"NODE_5301_length_7782_cov_59.350071-3",4.7298268560084,-0.863151772601986,0.354024438856718,-2.43811352512679,0.014764136520913,0.999989682721979
"NODE_159_length_31574_cov_63.174403-10",4.60699621156141,-0.890664406152381,0.369762835441691,-2.40874506787157,0.0160074751400626,0.999989682721979
"NODE_11966_length_5153_cov_60.277560-4",12.9182193425503,0.693773706916401,0.292896733787511,2.36866317334804,0.0178525035005766,0.999989682721979
"NODE_6551_length_7021_cov_63.902670-1",47.4954568541745,0.423364907630623,0.179643515313031,2.35669462876466,0.0184384024914939,0.999989682721979
"NODE_260_length_26148_cov_60.571724-15",4.17275940191376,-0.855400354726315,0.363033495571931,-2.35625738440112,0.0184601220098986,0.999989682721979
"NODE_16167_length_4326_cov_62.774058-3",1.26449508047744,0.933601147128645,0.397306826757693,2.34982407613656,0.0187822858773743,0.999989682721979
"NODE_67230_length_1698_cov_56.912355-1",1.50535167637256,0.914248628698397,0.392378452322992,2.33001741886127,0.0198052304984415,0.999989682721979
"NODE_2797_length_10489_cov_60.779183-4",2.0765028214281,0.924422127656069,0.397739301704119,2.3241910560394,0.0201152564592727,0.999989682721979
"NODE_2570_length_10847_cov_59.868699-2",6.36308778939603,-0.732474856618691,0.321029692410657,-2.28164208462599,0.022510479930758,0.999989682721979
"NODE_3177_length_9889_cov_57.765711-2",3.65531144133555,0.880973745189577,0.389855663041023,2.25974335813836,0.0238371836427789,0.999989682721979
"NODE_74_length_40559_cov_58.863125-17",2.59079460826035,0.886294982762741,0.393835891655035,2.25041699231175,0.0244224873430757,0.999989682721979
"NODE_20106_length_3798_cov_62.057975-2",2.4734549863069,0.860822509443781,0.394324246197322,2.18303215626518,0.0290334420362451,0.999989682721979
"NODE_48_length_44043_cov_60.653383-20",1.19332806268555,0.839590152604726,0.38995157394002,2.15306260754795,0.0313137584682507,0.999989682721979
"NODE_74_length_40559_cov_58.863125-4",7.36759106694858,0.685376462871786,0.320592561725891,2.13784268475258,0.0325295133352782,0.999989682721979
"NODE_181_length_30028_cov_59.236113-25",13.8659920315722,0.61042749390477,0.288611953813268,2.11504577630806,0.0344260459970419,0.999989682721979
"NODE_16167_length_4326_cov_62.774058-1",3.55186013309705,-0.786285651474481,0.372883922911755,-2.10866063984357,0.034973884575969,0.999989682721979
"NODE_25868_length_3257_cov_62.231418-3",1.1342261855564,-0.759656534434295,0.362504911798882,-2.09557583830961,0.036119834429791,0.999989682721979
"NODE_112_length_35689_cov_60.036847-10",12.775052081142,0.61601518820054,0.295996247471844,2.0811587763765,0.0374193754147325,0.999989682721979
"NODE_8130_length_6291_cov_60.770526-2",1.09418392317028,-0.830216599512056,0.400061279621092,-2.07522357649402,0.0379658185342896,0.999989682721979
"NODE_96_length_37679_cov_61.715767-14",1.54408027950518,0.824914889612268,0.399327222716718,2.0657617179219,0.0388509844621563,0.999989682721979
"NODE_9785_length_5723_cov_59.140614-2",6.09099828830996,-0.688029140523992,0.33413920764297,-2.05910927178338,0.0394837718389597,0.999989682721979
"NODE_1695_length_12837_cov_69.033328-15",1.26235843807751,0.798128660232942,0.387835122370453,2.05790712134262,0.039599050012814,0.999989682721979
"NODE_1815_length_12463_cov_64.807382-4",4.42876298241192,-0.74211928491246,0.36596272660156,-2.02785483593918,0.0425750657932654,0.999989682721979
"NODE_338_length_23707_cov_66.604981-23",1.6169186929011,-0.810210855695744,0.399582136315314,-2.02764533761939,0.0425964582669893,0.999989682721979
"NODE_22476_length_3550_cov_63.611159-3",19.0081436508953,0.629359161682542,0.314111312763435,2.00361825922688,0.0451109683927212,0.999989682721979
