"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_4001_length_8869_cov_8.011346-7",2.85657919629009,1.33410632256339,0.459236961502356,2.90504997289193,0.00367194468580517,0.999748600594254
"NODE_22729_length_3528_cov_8.632018-1",2.51390376689396,1.30136397872108,0.500083427705088,2.602293750651,0.00926024965028862,0.999748600594254
"NODE_1763_length_12596_cov_14.082370-14",5.10976562306896,-0.988997424296611,0.383367604880659,-2.57976263958057,0.0098868245285931,0.999748600594254
"NODE_48250_length_2150_cov_8.307876-2",4.0269891075717,0.991554616621409,0.385505117582841,2.57209196816521,0.0101086034761727,0.999748600594254
"NODE_109280_length_1184_cov_9.029229-2",2.36677670857596,1.09202104246198,0.483854767727009,2.25691904947415,0.0240131334890429,0.999748600594254
"NODE_1838_length_12396_cov_7.687140-3",1.32613032403977,-1.16126771017375,0.517459138753997,-2.24417277269466,0.0248212871430586,0.999748600594254
"NODE_4302_length_8597_cov_9.962187-10",4.74698154402386,0.907167831479198,0.415633535560576,2.18261462048695,0.0290642021837275,0.999748600594254
"NODE_13893_length_4744_cov_7.857112-4",1.88877323492116,1.06693694559325,0.517910262652566,2.06008071770725,0.0393908249160899,0.999748600594254
"NODE_5077_length_7957_cov_7.111617-4",5.28019876688272,0.747156054295009,0.37109173637841,2.01339987138145,0.0440725791338743,0.999748600594254
"NODE_533_length_19843_cov_8.878613-12",2.16495314297521,-0.89902272720772,0.460066108337459,-1.95411639961161,0.0506874530559586,0.999748600594254
"NODE_561_length_19530_cov_8.107420-2",3.55572726623371,0.795665895697577,0.411025581173001,1.93580626642963,0.0528914331505388,0.999748600594254
"NODE_12487_length_5035_cov_10.775703-6",0.651621189426344,-0.938757059452344,0.525126649600081,-1.78767743013475,0.0738280651139725,0.999748600594254
"NODE_22894_length_3512_cov_19.070292-3",6.49436750464557,0.786201050187127,0.442725345161531,1.77582119203109,0.0757623936022837,0.999748600594254
"NODE_56598_length_1922_cov_8.324585-2",3.42644134949455,-0.784803068355561,0.447822210023939,-1.75248804277396,0.0796899241477022,0.999748600594254
"NODE_1763_length_12596_cov_14.082370-16",5.25596372596586,-0.679628177041586,0.391589248394167,-1.73556393549775,0.0826409674172455,0.999748600594254
"NODE_32417_length_2807_cov_10.504360-4",9.72053388769026,0.576775001732635,0.340269858658187,1.69505169810537,0.0900656140071219,0.999748600594254
"NODE_58985_length_1867_cov_9.735651-2",1.62631382375358,-0.802172944833339,0.480204066120687,-1.67048344949194,0.094823751274496,0.999748600594254
"NODE_4561_length_8367_cov_7.931304-6",4.71100224530592,0.704953241210517,0.435265399823578,1.6195940258432,0.105319513771412,0.999748600594254
"NODE_907_length_16463_cov_12.748172-9",0.674411743656297,-0.855162132331333,0.528096617986896,-1.61932893187464,0.105376508869906,0.999748600594254
"NODE_14756_length_4577_cov_9.888545-1",2.87939528896467,-0.676628649833916,0.434728411273333,-1.55643991118972,0.119603520846575,0.999748600594254
"NODE_33078_length_2770_cov_16.104972-2",7.20594528449246,-0.794863842967964,0.51322836585816,-1.54875274993596,0.121441167949951,0.999748600594254
